title,extract,content,link
Tinker Brothers,"Anh em nhà Tinker là những nghệ sĩ hội họa stencil từ Hà Lan. Họ được biết đến với phong cách đặc trưng của bức tranh vô hình, bức tranh táo bạo khám phá mối quan tâm đương đại và tài liệu văn hóa pop phổ biến.","Tinker Brothers Thông tin cá nhân Sinh Nơi sinh Helmond , Hà Lan Lĩnh vực Pop art , Stencil graffiti Website thetinkerbrothers .com [ sửa trên Wikidata ] x • t • s Anh em nhà Tinker là những nghệ sĩ hội họa stencil từ Hà Lan . Họ được biết đến với phong cách đặc trưng của bức tranh vô hình, [ 1 ] bức tranh táo bạo khám phá mối quan tâm đương đại và tài liệu văn hóa pop phổ biến. [ 2 ] LOVE của anh em nhà Tinker Cuộc sống và công việc [ sửa | sửa mã nguồn ] Năm 2012, họ đã bỏ học tại 2 trường Đại học và từ bỏ công việc để thực hiện ước mơ trở thành nghệ sĩ. [ 2 ] Họ dành những năm tiếp theo để thử nghiệm các kỹ thuật và phương tiện truyền thông khác nhau. [ 3 ] Điều hóa ra là một quá trình nhiều năm, phát triển qua các phong cách và phương tiện truyền thông khác nhau, cuối cùng họ đã phát hiện ra phong cách đặc trưng của họ, kết hợp sự nguyên sơ và trung thực của nghệ thuật stencil như một kỹ thuật với cú đấm của pop , tinh tế và sâu sắc của phong cách tối giản . [ 4 ] Về mặt thẩm mỹ, tác phẩm của anh em nhà Tinker rất táo bạo và dễ tiếp cận. [ 2 ] Họ sử dụng những hình ảnh táo bạo, mạnh mẽ nhưng đơn giản trong tác phẩm [ 5 ] [ 6 ] để truyền đạt những thông điệp đối đầu và gây tranh cãi [ 7 ] về tình yêu, những rắc rối của thế giới này, vẻ đẹp và sự thật. [ 3 ] [ 8 ] Anh em nhà Tinker đang trải qua thành công nhanh chóng trong thế giới nghệ thuật, đã tổ chức 4 triển lãm cá nhân tại Hà Lan vào năm 2017 một mình. Họ đã trình bày tác phẩm của mình tại một số Hội chợ nghệ thuật, bao gồm Hội chợ nghệ thuật đầu tiên ở Amsterdam và Hội chợ nghệ thuật giá rẻ ở New York . [ 2 ] Tham khảo [ sửa | sửa mã nguồn ] ^ Zannnie, Zin (ngày 22 tháng 3 năm 2018). ""An Interview with the Tinker Brothers"" . The Crazy Mind . Truy cập ngày 20 tháng 5 năm 2018 . ^ a b c d Turley, Kitty (ngày 28 tháng 12 năm 2017). ""Artist Biography -Tinker Brothers"" . Singulart. Bản gốc lưu trữ ngày 21 tháng 6 năm 2018 . Truy cập ngày 6 tháng 3 năm 2018 . ^ a b Thomson, Blair and Elena (ngày 2 tháng 10 năm 20",https://vi.wikipedia.org/wiki/Tinker_Brothers
Eustala sagana,Eustala sagana là một loài nhện trong họ Araneidae. Loài này thuộc chi Eustala. Eustala sagana được Eugen von Keyserling miêu tả năm 1893.,"Eustala sagana Phân loại khoa học Giới ( regnum ) Animalia Ngành ( phylum ) Arthropoda Phân ngành ( subphylum ) Chelicerata (không phân hạng) Arachnomorpha Lớp ( class ) Arachnida Bộ ( ordo ) Araneae Họ ( familia ) Araneidae Chi ( genus ) Eustala Loài ( species ) E. sagana Danh pháp hai phần Eustala sagana ( Keyserling , 1893) Eustala sagana là một loài nhện trong họ Araneidae . [ 1 ] Loài này thuộc chi Eustala . Eustala sagana được Eugen von Keyserling miêu tả năm 1893. Chú thích [ sửa | sửa mã nguồn ] ^ Platnick, Norman I. (2010): The world spider catalog , version 10.5. American Museum of Natural History . Tham khảo [ sửa | sửa mã nguồn ] Dữ liệu liên quan tới Eustala sagana tại Wikispecies Bài viết về tông nhện Mangorini này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Eustala_sagana&oldid=66994077 ”",https://vi.wikipedia.org/wiki/Eustala_sagana
Draillant,Draillant là một xã trong tỉnh Haute-Savoie thuộc vùng Auvergne-Rhône-Alpes đông nam Pháp.,"Draillant Draillant Hành chính Quốc gia Pháp Vùng Auvergne-Rhône-Alpes Tỉnh Haute-Savoie Quận Arrondissement of Thonon-les-Bains Tổng Canton of Thonon-les-Bains-Ouest Xã (thị) trưởng Lucien Chessel (2008–2014) Thống kê Độ cao 567–1.518 m (1.860–4.980 ft) Diện tích đất 1 10,41 km 2 (4,02 dặm vuông Anh) Nhân khẩu 2 1 (1999) - Mật độ 0/km 2 (0/sq mi) INSEE /Mã bưu chính 74106 / 74550 1 Dữ liệu địa chính Pháp loại trừ các hồ và ao lớn hơn 1 km² (0.386 dặm vuông hoặc 247 acre ) cũng như các cửa sông. 2 Dân số không tính hai lần : cư dân của nhiều xã (ví dụ, các sinh viên và quân nhân) chỉ tính một lần. Draillant là một xã trong tỉnh Haute-Savoie thuộc vùng Auvergne-Rhône-Alpes đông nam Pháp . Xem thêm [ sửa | sửa mã nguồn ] Xã của tỉnh Haute-Savoie Tham khảo [ sửa | sửa mã nguồn ] INSEE x t s Xã của tỉnh Haute-Savoie Abondance · Alby-sur-Chéran · Alex · Allèves · Allinges · Allonzier-la-Caille · Amancy · Ambilly · Andilly · Annecy · Annecy-le-Vieux · Annemasse · Anthy-sur-Léman · Arâches-la-Frasse · Arbusigny · Archamps · Arenthon · Argonay · Armoy · Arthaz-Pont-Notre-Dame · Aviernoz · Ayse · Ballaison · La Balme-de-Sillingy · La Balme-de-Thuy · Bassy · La Baume · Beaumont · Bellevaux · Bernex · Le Biot · Bloye · Bluffy · Boëge · Bogève · Bonne · Bonnevaux · Bonneville · Bons-en-Chablais · Bossey · Le Bouchet · Boussy · Brenthonne · Brizon · Burdignin · Cercier · Cernex · Cervens · Chainaz-les-Frasses · Challonges · Chamonix-Mont-Blanc · Champanges · La Chapelle-d'Abondance · La Chapelle-Rambaud · La Chapelle-Saint-Maurice · Chapeiry · Charvonnex · Châtel · Châtillon-sur-Cluses · Chaumont · Chavannaz · Chavanod · Chêne-en-Semine · Chênex · Chens-sur-Léman · Chessenaz · Chevaline · Chevenoz · Chevrier · Chilly · Choisy · Clarafond-Arcine · Les Clefs · Clermont · La Clusaz · Cluses · Collonges-sous-Salève · Combloux · Cons-Sainte-Colombe · Contamine-Sarzin · Les Contamines-Montjoie · Contamine-sur-Arve · Copponex · Cordon · Cornier · La Côte-d'Arbroz · Cran-Gevrier · Cranv",https://vi.wikipedia.org/wiki/Draillant
Pterostylis erecta,Pterostylis erecta là một loài thực vật có hoa trong họ Lan. Loài này được T.E.Hunt miêu tả khoa học đầu tiên năm 1958.,"Pterostylis erecta Phân loại khoa học Giới ( regnum ) Plantae (không phân hạng) Angiospermae (không phân hạng) Monocots Bộ ( ordo ) Asparagales Họ ( familia ) Orchidaceae Chi ( genus ) Pterostylis Loài ( species ) P. erecta Danh pháp hai phần Pterostylis erecta T.E.Hunt Pterostylis erecta là một loài thực vật có hoa trong họ Lan . Loài này được T.E.Hunt miêu tả khoa học đầu tiên năm 1958. [ 1 ] Chú thích [ sửa | sửa mã nguồn ] ^ The Plant List (2010). "" Pterostylis erecta "" . Truy cập ngày 7 tháng 6 năm 2013 . Liên kết ngoài [ sửa | sửa mã nguồn ] Tư liệu liên quan tới Pterostylis erecta tại Wikimedia Commons Dữ liệu liên quan tới Pterostylis erecta tại Wikispecies Vườn thực vật hoàng gia Kew ; Đại học Harvard ; Australian Plant Name Index (biên tập). ""Pterostylis erecta"" . International Plant Names Index . Bài viết tông lan Cranichideae này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Pterostylis_erecta&oldid=71691248 ”",https://vi.wikipedia.org/wiki/Pterostylis_erecta
Otroea semiflava,Otroea semiflava là một loài bọ cánh cứng trong họ Cerambycidae.,"Otroea semiflava Phân loại khoa học Giới ( regnum ) Animalia Ngành ( phylum ) Arthropoda Lớp ( class ) Insecta Bộ ( ordo ) Coleoptera Phân bộ ( subordo ) Polyphaga Liên họ ( superfamilia ) Cerambycoidea Họ ( familia ) Cerambycidae Chi ( genus ) Otroea Loài ( species ) O. semiflava Danh pháp hai phần Otroea semiflava Otroea semiflava là một loài bọ cánh cứng trong họ Cerambycidae . [ 1 ] Chú thích [ sửa | sửa mã nguồn ] ^ Bisby, F.A.; Roskov, Y.R.; Orrell, T.M.; Nicolson, D.; Paglinawan, L.E.; Bailly, N.; Kirk, P.M.; Bourgoin, T.; Baillargeon, G.; Ouvrard, D. (2011). ""Species 2000 & ITIS Catalogue of Life: 2011 Annual Checklist"" . Species 2000: Reading, UK . Truy cập ngày 24 tháng 9 năm 2012 . Tham khảo [ sửa | sửa mã nguồn ] Dữ liệu liên quan tới Otroea semiflava tại Wikispecies Wikimedia Commons có thêm hình ảnh và phương tiện truyền tải về Otroea semiflava . Bài viết liên quan tông xén tóc Desmiphorini này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Otroea_semiflava&oldid=71691250 ”",https://vi.wikipedia.org/wiki/Otroea_semiflava
Semiothisa implexata,Semiothisa implexata là một loài bướm đêm trong họ Geometridae.,"Semiothisa implexata Phân loại khoa học Giới ( regnum ) Animalia Ngành ( phylum ) Arthropoda Lớp ( class ) Insecta Bộ ( ordo ) Lepidoptera Họ ( familia ) Geometridae Chi ( genus ) Semiothisa Loài ( species ) S. implexata Danh pháp hai phần Semiothisa implexata Guenée , 1858 Semiothisa implexata là một loài bướm đêm trong họ Geometridae . [ 1 ] Chú thích [ sửa | sửa mã nguồn ] ^ Bisby, F.A.; Roskov, Y.R.; Orrell, T.M.; Nicolson, D.; Paglinawan, L.E.; Bailly, N.; Kirk, P.M.; Bourgoin, T.; Baillargeon, G.; Ouvrard, D. (2011). ""Species 2000 & ITIS Catalogue of Life: 2011 Annual Checklist"" . Species 2000: Reading, UK . Truy cập ngày 17 tháng 6 năm 2014 . Liên kết ngoài [ sửa | sửa mã nguồn ] Dữ liệu liên quan tới Semiothisa implexata tại Wikispecies Tư liệu liên quan tới Semiothisa implexata tại Wikimedia Commons Wikispecies có thông tin sinh học về Semiothisa implexata Bài viết liên quan đến tông bướm Macariini này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Semiothisa_implexata&oldid=70211967 ”",https://vi.wikipedia.org/wiki/Semiothisa_implexata
Paracaleana parvula,Paracaleana parvula là một loài thực vật có hoa trong họ Lan. Loài này được Hopper & A.P.Br. mô tả khoa học đầu tiên năm 2006.,"Paracaleana parvula Phân loại khoa học Giới ( regnum ) Plantae (không phân hạng) Angiospermae (không phân hạng) Monocots Bộ ( ordo ) Asparagales Họ ( familia ) Orchidaceae Chi ( genus ) Paracaleana Loài ( species ) P. parvula Danh pháp hai phần Paracaleana parvula Hopper & A.P.Br. Paracaleana parvula là một loài thực vật có hoa trong họ Lan . Loài này được Hopper & A.P.Br. mô tả khoa học đầu tiên năm 2006. [ 1 ] Chú thích [ sửa | sửa mã nguồn ] ^ The Plant List (2010). "" Paracaleana parvula "" . Truy cập ngày 7 tháng 6 năm 2013 . Liên kết ngoài [ sửa | sửa mã nguồn ] Tư liệu liên quan tới Paracaleana parvula tại Wikimedia Commons Dữ liệu liên quan tới Paracaleana parvula tại Wikispecies Vườn thực vật hoàng gia Kew ; Đại học Harvard ; Australian Plant Name Index (biên tập). ""Paracaleana parvula"" . International Plant Names Index . Truy cập ngày 7 tháng 6 năm 2013 . Bài viết tông lan Diurideae này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Paracaleana_parvula&oldid=69811561 ”",https://vi.wikipedia.org/wiki/Paracaleana_parvula
Dypsis glabrescens,Dypsis glabrescens là loài thực vật có hoa thuộc họ Arecaceae. Loài này được (Becc.) Becc. mô tả khoa học đầu tiên năm 1912.,"Dypsis glabrescens Phân loại khoa học Giới ( regnum ) Plantae (không phân hạng) Angiospermae (không phân hạng) Monocots (không phân hạng) Commelinids Bộ ( ordo ) Arecales Họ ( familia ) Arecaceae Chi ( genus ) Dypsis Loài ( species ) D. glabrescens Danh pháp hai phần Dypsis glabrescens ( Becc. ) Becc. Dypsis glabrescens là loài thực vật có hoa thuộc họ Arecaceae . Loài này được (Becc.) Becc. mô tả khoa học đầu tiên năm 1912. [ 1 ] Tham khảo [ sửa | sửa mã nguồn ] ^ The Plant List (2010). "" Dypsis glabrescens "" . Truy cập ngày 18 tháng 6 năm 2013 . Liên kết ngoài [ sửa | sửa mã nguồn ] Tư liệu liên quan tới Dypsis glabrescens tại Wikimedia Commons Dữ liệu liên quan tới Dypsis glabrescens tại Wikispecies Vườn thực vật hoàng gia Kew ; Đại học Harvard ; Australian Plant Name Index (biên tập). ""Dypsis glabrescens"" . International Plant Names Index . Truy cập ngày 18 tháng 6 năm 2013 . Bài viết liên quan đến phân họ cau Arecoideae này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Dypsis_glabrescens&oldid=69811562 ”",https://vi.wikipedia.org/wiki/Dypsis_glabrescens
3477 Kazbegi,3477 Kazbegi (1979 KH) là một tiểu hành tinh vành đai chính được phát hiện ngày 19 tháng 5 năm 1979 bởi R. M. West ở La Silla.,Kazbegi Khám phá Khám phá bởi R. M. West Nơi khám phá La Silla Ngày phát hiện 19 tháng 5 năm 1979 Tên định danh Tên định danh 3477 Đặt tên theo Mount Kazbek Tên định danh thay thế 1979 KH Đặc trưng quỹ đạo Kỷ nguyên 14 tháng 5 năm 2008 Cận điểm quỹ đạo 2.0810900 Viễn điểm quỹ đạo 2.6108648 Độ lệch tâm 0.1129113 Chu kỳ quỹ đạo 1312.4542282 Độ bất thường trung bình 6.27478 Độ nghiêng quỹ đạo 6.71071 Kinh độ điểm mọc 186.97180 Góc cận điểm 96.75667 Đặc trưng vật lý Cấp sao tuyệt đối (H) 13.2 3477 Kazbegi (1979 KH) là một tiểu hành tinh vành đai chính được phát hiện ngày 19 tháng 5 năm 1979 bởi R. M. West ở La Silla . Liên kết ngoài [ sửa | sửa mã nguồn ] JPL Small-Body Database Browser ngày 3477 Kazbegi x t s Định vị tiểu hành tinh 3476 Dongguan 3477 Kazbegi 3478 Fanale x t s Các thiên thể nhỏ trong hệ Mặt Trời Hành tinh vi hình Định danh Nhóm Danh sách Vệ tinh Nghĩa của tên Phát âm tên Tiểu hành tinh Tiểu hành tinh Aten Các gia đình Thiên thể Troia của Sao Mộc Vành đai tiểu hành tinh Thiên thể gần Trái Đất Loại quang phổ Hành tinh nhỏ xa Centaur Damocloid Thiên thể Troia của Sao Hải Vương Thiên thể bên ngoài Sao Hải Vương Thiên thể tách ra Vành đai Kuiper Đám mây Oort Đĩa phân tán Sao chổi Tuyệt chủng Lớn Bị thất lạc Vành đai chính Định kỳ Vượt qua Mặt Trời Khác Thiên thạch Mảnh vụn không gian Bụi vũ trụ Bài viết về một tiểu hành tinh thuộc vành đai tiểu hành tinh này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=3477_Kazbegi&oldid=69416957 ”,https://vi.wikipedia.org/wiki/3477_Kazbegi
Progomphus maculatus,Progomphus maculatus là loài chuồn chuồn trong họ Gomphidae. Loài này được Belle mô tả khoa học đầu tiên năm 1984.,"Progomphus maculatus Phân loại khoa học Giới ( regnum ) Animalia Ngành ( phylum ) Arthropoda Lớp ( class ) Insecta Bộ ( ordo ) Odonata Họ ( familia ) Gomphidae Chi ( genus ) Progomphus Loài ( species ) P. maculatus Danh pháp hai phần Progomphus maculatus Belle, 1984 Progomphus maculatus là loài chuồn chuồn trong họ Gomphidae . Loài này được Belle mô tả khoa học đầu tiên năm 1984. [ 1 ] Chú thích [ sửa | sửa mã nguồn ] ^ ""maculatus"" . World Odonata List . Bản gốc lưu trữ ngày 28 tháng 8 năm 2010 . Truy cập ngày 17 tháng 6 năm 2013 . Tham khảo [ sửa | sửa mã nguồn ] Tư liệu liên quan tới Progomphus maculatus tại Wikimedia Commons Dữ liệu liên quan tới Progomphus maculatus tại Wikispecies Bài viết về họ chuồn chuồn ngô Gomphidae này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Progomphus_maculatus&oldid=69811563 ”",https://vi.wikipedia.org/wiki/Progomphus_maculatus
Mercuriana stackelbergi,Mercuriana stackelbergi là một loài ruồi trong họ Asilidae. Mercuriana stackelbergi được Lehr miêu tả năm 1988. Loài này phân bố ở vùng Cổ Bắc giới.,"Mercuriana stackelbergi Phân loại khoa học Giới ( regnum ) Animalia Ngành ( phylum ) Arthropoda Lớp ( class ) Insecta Bộ ( ordo ) Diptera Phân bộ ( subordo ) Brachycera Phân thứ bộ ( infraordo ) Asilomorpha Liên họ ( superfamilia ) Asiloidea Họ ( familia ) Asilidae Chi ( genus ) Mercuriana Loài ( species ) M. stackelbergi Danh pháp hai phần Mercuriana stackelbergi Lehr , 1988 Mercuriana stackelbergi là một loài ruồi trong họ Asilidae . Mercuriana stackelbergi được Lehr miêu tả năm 1988. Loài này phân bố ở vùng Cổ Bắc giới . [ 1 ] Chú thích [ sửa | sửa mã nguồn ] ^ ""Species of Asilidae"" . Truy cập ngày 16 tháng 7 năm 2012 . Tham khảo [ sửa | sửa mã nguồn ] Dữ liệu liên quan tới Mercuriana stackelbergi tại Wikispecies Bài viết phân họ ruồi Asilinae này vẫn còn sơ khai . Bạn có thể giúp Wikipedia mở rộng nội dung để bài được hoàn chỉnh hơn. x t s Lấy từ “ https://vi.wikipedia.org/w/index.php?title=Mercuriana_stackelbergi&oldid=66077575 ”",https://vi.wikipedia.org/wiki/Mercuriana_stackelbergi
